"ITAG"	"logFC"	"logCPM"	"PValue"	"FDR"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc00g014800.1.1"	-3.69596929164712	7.61445472649291	6.77093205187818e-06	0.0045069785894411	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g112190.2.1"	-4.57430621353499	6.15217020055326	4.81779912741279e-07	0.000783909449131477	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005880.1.1"	-4.11315683505205	5.34026099230098	5.03579652790018e-06	0.00384636880622639	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g008920.2.1"	3.99883795882682	5.29903834051036	7.18436559246662e-05	0.0202322787954002	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g009670.2.1"	2.93582396358747	6.41969602220139	0.000129292634848164	0.030538086205105	"CCA-adding enzyme (AHRD V1 *-*- CCA_STAES); contains Interpro domain(s)  IPR002646  Polynucleotide adenylyltransferase region "	"AT5G23690"	NA	"polynucleotide adenylyltransferase family protein; similar to polynucleotide adenylyltransferase family protein / RNA recognition motif (RRM)-containing protein [Arabidopsis thaliana] (TAIR:AT3G48830.1); similar to Os03g0131400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048863.1); similar to Putative poly(A) polymerase [Oryza sativa (japonica cultivar-group)] (GB:AAM22707.1); similar to Os04g0395900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052662.1); contains InterPro domain Nucleotidyltransferase/Poly(A) polymerase; (InterPro:IPR012277); contains InterPro domain Polynucleotide adenylyltransferase region; (InterPro:IPR002646)"	62.91	461	7e-163	570	88.73786408
"Solyc01g014280.2.1"	5.67462700515331	5.55944766391354	1.60728755093243e-06	0.00196142657465454	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g014290.1.1"	7.04036592245358	4.07496196971784	6.56634296746451e-06	0.0045069785894411	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g034160.1.1"	-2.94449232639864	6.57206015116584	0.000229618735434927	0.0442756499198547	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g095090.2.1"	-3.37122350137508	6.00242318678602	4.18581975947063e-05	0.0145945582280209	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g095460.2.1"	-3.2705561221167	5.75079211426422	0.000192527812763897	0.040860540436442	"G-box binding factor 3 (AHRD V1 **** D7LDY1_ARALY); contains Interpro domain(s)  IPR012900  G-box binding, MFMR "	"AT2G46270"	"GBF3"	"encodes a bZIP G-box binding protein whose expression is induced by ABA. It has been shown to bind to Adh that contains the G-box and is induced by cold and water deprivation. GBF3 has been shown to be expressed mostly in the root and dark-grown leaves. GBF3 can act as homodimers and as heterodimers with GFB1, GBF2 and GBF4. In addition, GBF3¡¯s DNA binding activity is enhanced by GIP1, GPRI1 and GPRI2."	50.59	423	9e-93	337	99.52267303
"Solyc01g096710.2.1"	-3.12747280963347	6.86790706862314	6.3908026323646e-05	0.018350375244774	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g098240.1.1"	3.00415050134022	9.02846095045788	0.000165332344908761	0.0366837402855135	NA	NA	NA	NA	NA	NA	NA	NA	NA
